order_id,customer_id,city,gender,age,device_type,traffic_source,experiment_group,converted,order_value,num_items,session_time_min,delivery_time_days,customer_rating,discount_applied,payment_method,return_flag
ORD00210,CUST03297,Delhi,Male,32,Tablet,Social Media,A_Control,0,2819,1,8.0,5.7,4.1,1,Credit Card,0
ORD00211,CUST01409,Hyderabad,Male,49,Mobile,Social Media,A_Control,0,3399,2,10.26,5.2,3.5,1,Net Banking,0
ORD00212,CUST01401,Bengaluru,Female,59,Mobile,Social Media,B_Variant,0,4524,1,9.08,6.4,3.7,1,Debit Card,0
ORD00213,CUST01307,Chennai,Male,18,Tablet,Social Media,B_Variant,1,2253,5,5.36,4.8,3.9,1,Net Banking,0
ORD00214,CUST02681,Delhi,Male,55,Mobile,Email,B_Variant,0,2730,1,9.59,4.3,3.2,0,UPI,0
ORD00215,CUST02676,Bengaluru,Female,52,Desktop,Social Media,B_Variant,0,3634,3,12.98,5.4,5.0,1,UPI,0
ORD00216,CUST00973,Mumbai,Female,24,Tablet,Referral,B_Variant,0,3699,1,9.83,5.0,4.2,0,UPI,0
ORD00217,CUST01769,Chennai,Male,30,Tablet,Social Media,B_Variant,0,2835,2,7.69,5.6,3.8,1,Net Banking,0
ORD00218,CUST01283,Delhi,Female,18,Mobile,Google Ads,B_Variant,0,3129,2,10.44,4.1,3.2,0,Debit Card,0
ORD00219,CUST03431,Delhi,Female,31,Mobile,Referral,A_Control,1,2873,6,7.82,5.7,4.2,0,UPI,0
ORD00220,CUST00710,Bengaluru,Male,46,Mobile,Social Media,A_Control,0,4259,1,10.17,5.6,5.0,1,UPI,0
ORD00221,CUST01480,Hyderabad,Female,20,Desktop,Social Media,B_Variant,0,2528,3,21.83,4.6,3.8,0,UPI,0
ORD00222,CUST01435,Mumbai,Male,41,Tablet,Referral,A_Control,0,4156,4,6.84,3.2,4.7,0,COD,0
ORD00223,CUST00649,Chennai,Male,18,Mobile,Google Ads,A_Control,0,1752,5,9.81,6.2,3.5,1,UPI,0
ORD00224,CUST00318,Delhi,Female,27,Desktop,Organic,B_Variant,0,2810,5,14.71,2.5,3.8,1,Credit Card,0
ORD00225,CUST03297,Delhi,Female,30,Desktop,Google Ads,A_Control,0,3109,7,18.38,2.9,5.0,0,UPI,0
ORD00226,CUST01258,Mumbai,Male,53,Desktop,Social Media,B_Variant,0,4183,2,9.82,4.6,3.9,1,Credit Card,0
ORD00227,CUST00684,Delhi,Male,26,Desktop,Email,B_Variant,1,2779,2,8.0,1.0,4.1,1,COD,0
ORD00228,CUST00664,Bengaluru,Male,31,Desktop,Referral,B_Variant,0,3448,2,7.03,6.6,4.1,0,UPI,0
ORD00229,CUST01999,Mumbai,Male,53,Mobile,Organic,B_Variant,0,3440,3,6.56,4.3,4.3,0,UPI,0
ORD00230,CUST03446,Bengaluru,Male,27,Mobile,Email,B_Variant,0,3486,2,10.77,6.6,4.7,1,UPI,0
ORD00231,CUST01632,Hyderabad,Male,57,Desktop,Referral,A_Control,0,3333,4,11.89,7.0,3.4,0,UPI,0
ORD00232,CUST01496,Mumbai,Female,40,Mobile,Social Media,A_Control,0,3179,1,11.76,4.1,3.7,0,Debit Card,0
ORD00233,CUST03305,Chennai,Male,52,Mobile,Google Ads,B_Variant,0,3126,1,6.68,6.3,4.0,0,UPI,0
ORD00234,CUST01137,Delhi,Male,24,Desktop,Social Media,B_Variant,0,2840,4,10.83,2.7,3.9,0,Credit Card,0
ORD00235,CUST01854,Bengaluru,Female,59,Desktop,Referral,A_Control,1,5835,5,8.25,4.9,5.0,1,Debit Card,0
ORD00236,CUST01521,Delhi,Female,52,Tablet,Referral,B_Variant,0,3383,4,7.16,3.6,4.0,0,UPI,0
ORD00237,CUST02490,Mumbai,Male,19,Mobile,Social Media,B_Variant,0,2321,1,13.0,5.3,5.0,0,Debit Card,0
ORD00238,CUST00564,Mumbai,Male,32,Desktop,Email,A_Control,0,3317,6,13.7,5.6,4.5,0,Credit Card,1
ORD00239,CUST01292,Mumbai,Female,26,Mobile,Google Ads,B_Variant,0,2704,3,9.03,4.1,5.0,0,UPI,0
ORD00240,CUST03458,Mumbai,Male,34,Tablet,Google Ads,A_Control,0,2556,4,8.03,5.1,5.0,0,UPI,0
ORD00241,CUST03459,Bengaluru,Male,56,Mobile,Referral,A_Control,0,3188,1,6.95,5.7,3.9,0,Credit Card,0
ORD00242,CUST03185,Hyderabad,Female,35,Desktop,Google Ads,B_Variant,0,2660,3,10.24,4.6,4.8,0,UPI,0
ORD00243,CUST01637,Chennai,Male,32,Desktop,Google Ads,B_Variant,1,2100,2,13.0,8.1,4.3,0,Credit Card,0
ORD00244,CUST03000,Chennai,Male,35,Mobile,Organic,A_Control,0,1855,7,13.36,4.1,4.2,0,Debit Card,0
ORD00245,CUST03153,Mumbai,Male,41,Tablet,Social Media,B_Variant,0,3225,3,11.41,6.8,4.8,0,UPI,0
ORD00246,CUST00699,Delhi,Male,40,Desktop,Social Media,A_Control,0,1730,4,12.52,6.0,3.6,1,Debit Card,0
ORD00247,CUST02161,Delhi,Male,29,Mobile,Google Ads,A_Control,0,3170,3,10.5,1.5,4.0,0,Net Banking,0
ORD00248,CUST00002,Mumbai,Female,40,Mobile,Referral,A_Control,0,3316,1,7.86,6.5,3.8,0,UPI,0
ORD00249,CUST00642,Bengaluru,Male,38,Mobile,Referral,A_Control,1,3354,3,5.79,5.9,5.0,0,UPI,0
ORD00250,CUST02268,Bengaluru,Male,43,Mobile,Organic,A_Control,0,4077,3,7.94,4.5,3.8,0,UPI,0
ORD00251,CUST01590,Delhi,Male,25,Desktop,Organic,B_Variant,0,2998,4,2.6,4.9,3.0,1,Credit Card,1
ORD00252,CUST00855,Delhi,Female,47,Tablet,Social Media,A_Control,0,3247,2,3.64,5.0,3.3,1,Debit Card,0
ORD00253,CUST01760,Chennai,Female,51,Mobile,Social Media,A_Control,0,3596,5,7.54,6.4,3.7,1,UPI,0
ORD00254,CUST03297,Chennai,Male,19,Mobile,Organic,B_Variant,0,3154,3,5.52,3.7,3.7,0,UPI,0
ORD00255,CUST02433,Delhi,Female,22,Mobile,Organic,A_Control,0,2393,1,11.04,6.7,4.3,0,Debit Card,0
ORD00256,CUST03475,Hyderabad,Male,48,Mobile,Organic,B_Variant,0,3602,4,6.35,2.7,3.9,0,Debit Card,0
ORD00257,CUST01662,Hyderabad,Male,50,Mobile,Google Ads,A_Control,0,2532,6,8.98,1.7,3.6,1,Credit Card,0
ORD00258,CUST01154,Delhi,Male,21,Mobile,Organic,A_Control,1,3380,4,5.9,5.2,4.1,0,Credit Card,0
ORD00259,CUST01077,Delhi,Male,23,Mobile,Social Media,B_Variant,0,2298,2,12.79,6.2,4.5,1,UPI,0
ORD00260,CUST01708,Bengaluru,Male,40,Desktop,Social Media,A_Control,0,3200,3,21.69,4.0,4.4,0,UPI,1
ORD00261,CUST02778,Hyderabad,Female,36,Desktop,Email,A_Control,0,3840,1,13.84,1.0,4.4,1,UPI,0
ORD00262,CUST01696,Hyderabad,Male,25,Mobile,Organic,A_Control,1,3008,3,4.17,2.1,4.0,1,Debit Card,0
ORD00263,CUST01734,Mumbai,Female,56,Desktop,Email,A_Control,0,3643,3,10.98,5.0,3.9,0,Credit Card,0
ORD00264,CUST01440,Delhi,Male,30,Desktop,Google Ads,B_Variant,0,2976,1,17.46,4.3,4.2,1,Debit Card,0
ORD00265,CUST02295,Bengaluru,Male,18,Desktop,Organic,A_Control,0,2674,2,20.29,6.2,4.4,0,Credit Card,0
ORD00266,CUST00836,Bengaluru,Male,23,Mobile,Email,B_Variant,0,2269,1,8.69,4.4,4.9,1,Credit Card,0
ORD00267,CUST00203,Mumbai,Female,24,Desktop,Social Media,B_Variant,0,3364,2,9.84,3.2,5.0,1,UPI,0
ORD00268,CUST03256,Hyderabad,Male,44,Desktop,Organic,A_Control,0,2836,1,6.73,4.8,3.8,0,Credit Card,0
ORD00269,CUST00123,Chennai,Female,32,Mobile,Social Media,B_Variant,0,2282,5,7.51,5.8,4.1,1,Net Banking,1
ORD00270,CUST00401,Chennai,Male,51,Mobile,Referral,B_Variant,0,3808,4,8.09,6.3,4.3,0,Credit Card,0
ORD00271,CUST00767,Hyderabad,Male,40,Tablet,Social Media,B_Variant,0,2403,4,8.59,4.1,4.1,0,Credit Card,1
ORD00272,CUST00294,Chennai,Male,41,Desktop,Email,A_Control,0,2861,2,6.82,4.4,4.0,1,UPI,0
ORD00273,CUST02328,Delhi,Male,32,Tablet,Referral,A_Control,0,3598,1,10.19,5.5,3.9,0,Debit Card,1
ORD00274,CUST02932,Bengaluru,Male,52,Desktop,Social Media,A_Control,0,3796,1,4.74,3.2,4.5,1,Debit Card,0
ORD00275,CUST00198,Mumbai,Male,21,Mobile,Social Media,A_Control,0,2434,4,8.6,5.4,4.4,0,Debit Card,0
ORD00276,CUST03030,Chennai,Female,54,Mobile,Google Ads,A_Control,0,3579,3,6.85,4.0,3.3,1,UPI,0
ORD00277,CUST01931,Mumbai,Male,34,Mobile,Organic,B_Variant,0,3473,3,4.84,4.2,3.1,0,UPI,0
ORD00278,CUST02800,Chennai,Female,48,Tablet,Social Media,A_Control,0,3776,2,8.46,4.3,3.6,0,UPI,0
ORD00279,CUST02192,Mumbai,Male,55,Mobile,Email,B_Variant,0,4848,1,11.62,4.5,4.0,0,Net Banking,0
ORD00280,CUST00609,Mumbai,Male,27,Mobile,Organic,A_Control,0,2751,4,9.33,7.2,5.0,1,COD,0
ORD00281,CUST03273,Mumbai,Female,44,Desktop,Referral,B_Variant,0,3868,1,12.18,3.6,4.3,0,Credit Card,0
ORD00282,CUST01148,Mumbai,Male,59,Desktop,Google Ads,B_Variant,0,3063,1,7.81,3.7,4.4,0,Credit Card,0
ORD00283,CUST00187,Chennai,Male,23,Mobile,Social Media,A_Control,0,2725,2,6.99,6.5,3.5,1,UPI,0
ORD00284,CUST03398,Chennai,Female,23,Mobile,Organic,B_Variant,0,2735,3,10.14,5.0,3.3,0,UPI,0
ORD00285,CUST02512,Bengaluru,Female,32,Mobile,Organic,A_Control,0,3643,8,6.89,5.5,3.8,1,UPI,0
ORD00286,CUST03421,Mumbai,Male,21,Mobile,Email,B_Variant,0,2504,1,9.06,2.8,3.3,0,Debit Card,0
ORD00287,CUST01795,Mumbai,Male,57,Desktop,Google Ads,B_Variant,1,3566,3,11.6,4.7,4.5,0,UPI,1
ORD00288,CUST00660,Mumbai,Female,24,Mobile,Google Ads,A_Control,1,3392,3,6.52,5.5,4.3,1,Debit Card,0
ORD00289,CUST02812,Mumbai,Male,43,Desktop,Organic,B_Variant,0,2845,5,13.54,3.3,5.0,0,Credit Card,0
ORD00290,CUST03003,Hyderabad,Female,48,Desktop,Organic,A_Control,0,3266,4,10.92,5.2,4.2,0,Net Banking,0
ORD00291,CUST01956,Mumbai,Male,19,Desktop,Email,A_Control,0,2835,5,15.24,4.0,4.2,1,Net Banking,0
ORD00292,CUST02451,Delhi,Male,45,Mobile,Referral,A_Control,0,2351,3,9.28,3.3,2.6,0,Net Banking,0
ORD00293,CUST01370,Mumbai,Female,59,Mobile,Google Ads,A_Control,0,3494,2,8.83,5.8,5.0,0,Credit Card,0
ORD00294,CUST01987,Mumbai,Female,30,Mobile,Social Media,B_Variant,0,3004,3,5.71,6.0,4.1,1,Net Banking,0
ORD00295,CUST01535,Bengaluru,Male,35,Mobile,Social Media,A_Control,0,4466,6,10.9,4.5,3.0,0,Debit Card,0
ORD00296,CUST00147,Bengaluru,Male,47,Desktop,Referral,B_Variant,0,3327,3,18.32,5.0,4.4,0,UPI,0
ORD00297,CUST03220,Mumbai,Female,28,Mobile,Referral,A_Control,0,3317,3,5.64,6.3,3.6,0,Credit Card,0
ORD00298,CUST02912,Mumbai,Female,30,Desktop,Social Media,B_Variant,1,2776,2,14.72,3.7,3.6,1,COD,1
ORD00299,CUST01735,Delhi,Male,41,Mobile,Organic,A_Control,0,2709,3,10.62,4.8,4.0,0,Debit Card,0
ORD00300,CUST01844,Mumbai,Female,46,Mobile,Google Ads,A_Control,0,2935,3,6.59,3.7,3.7,0,UPI,0
ORD00301,CUST00489,Mumbai,Female,22,Tablet,Organic,B_Variant,1,3602,4,7.11,2.8,4.7,0,UPI,0
ORD00302,CUST02977,Hyderabad,Female,52,Mobile,Social Media,B_Variant,0,2755,3,9.6,3.7,3.8,0,UPI,0
ORD00303,CUST01960,Bengaluru,Female,36,Mobile,Social Media,B_Variant,0,4394,1,3.47,2.6,4.5,1,UPI,0
ORD00304,CUST01664,Bengaluru,Male,30,Mobile,Social Media,A_Control,0,3681,3,4.73,4.9,4.6,1,COD,0
ORD00305,CUST02599,Delhi,Female,22,Mobile,Social Media,A_Control,0,2955,2,5.03,3.1,4.0,1,Credit Card,0
ORD00306,CUST02386,Delhi,Female,31,Desktop,Organic,A_Control,0,3789,1,17.05,2.2,3.9,0,UPI,0
ORD00307,CUST02920,Bengaluru,Male,55,Mobile,Social Media,B_Variant,0,5887,5,11.25,5.4,4.4,1,UPI,0
ORD00308,CUST00641,Chennai,Male,39,Mobile,Google Ads,A_Control,0,3012,1,2.04,5.3,4.6,0,Net Banking,0
ORD00309,CUST01803,Chennai,Male,26,Mobile,Google Ads,A_Control,0,1728,3,9.03,3.8,4.2,1,COD,0
ORD00310,CUST02521,Mumbai,Female,57,Tablet,Google Ads,B_Variant,0,4968,8,10.44,5.4,3.7,0,UPI,0
ORD00311,CUST01970,Bengaluru,Male,43,Mobile,Email,B_Variant,1,3837,1,7.12,3.1,3.6,0,Debit Card,1
ORD00312,CUST02199,Delhi,Female,22,Mobile,Google Ads,B_Variant,0,4267,1,5.99,3.7,3.3,0,COD,0
ORD00313,CUST01439,Hyderabad,Female,46,Mobile,Email,A_Control,0,3096,4,8.7,4.9,4.2,0,Credit Card,0
ORD00314,CUST03370,Bengaluru,Female,39,Mobile,Google Ads,B_Variant,1,4694,1,8.01,5.9,3.6,1,Credit Card,0
ORD00315,CUST01635,Bengaluru,Female,20,Mobile,Organic,A_Control,0,3450,5,11.01,3.7,3.9,0,Credit Card,0
ORD00316,CUST00263,Mumbai,Female,45,Mobile,Referral,A_Control,1,5369,1,1.0,3.4,3.3,1,UPI,0
ORD00317,CUST01788,Bengaluru,Male,55,Mobile,Social Media,B_Variant,0,3856,5,5.24,5.8,4.9,1,UPI,0
ORD00318,CUST02192,Mumbai,Female,31,Mobile,Google Ads,B_Variant,0,5226,1,9.68,5.2,4.5,1,Debit Card,0
ORD00319,CUST02394,Delhi,Male,31,Mobile,Google Ads,B_Variant,0,3189,6,8.15,4.5,4.3,0,COD,0
ORD00320,CUST00624,Mumbai,Female,28,Tablet,Referral,A_Control,0,3858,5,10.26,6.1,3.8,1,Credit Card,0
ORD00321,CUST01017,Chennai,Male,26,Desktop,Organic,B_Variant,0,3420,3,20.68,7.2,2.6,0,UPI,0
ORD00322,CUST00881,Mumbai,Female,55,Mobile,Social Media,A_Control,0,3552,4,7.6,4.8,3.6,1,Credit Card,0
ORD00323,CUST02050,Delhi,Female,23,Mobile,Organic,B_Variant,0,3606,1,7.09,3.4,3.0,0,Credit Card,0
ORD00324,CUST02945,Hyderabad,Female,18,Desktop,Organic,A_Control,1,2524,1,13.45,5.0,3.1,0,UPI,0
ORD00325,CUST01328,Mumbai,Male,42,Desktop,Google Ads,A_Control,0,3491,2,12.59,3.1,4.8,0,UPI,0
ORD00326,CUST02302,Bengaluru,Male,33,Mobile,Social Media,A_Control,0,3525,3,9.49,6.2,4.2,1,Credit Card,0
ORD00327,CUST00453,Delhi,Female,32,Desktop,Social Media,A_Control,0,3593,5,9.47,3.2,4.0,0,UPI,1
ORD00328,CUST03109,Mumbai,Male,51,Mobile,Google Ads,A_Control,0,3943,3,9.61,4.0,4.8,0,UPI,0
ORD00329,CUST01184,Chennai,Female,34,Mobile,Email,B_Variant,0,2555,4,10.48,3.0,3.1,0,UPI,0
ORD00330,CUST03063,Mumbai,Male,20,Tablet,Email,A_Control,0,2925,4,9.26,4.6,4.5,1,Debit Card,0
ORD00331,CUST02057,Bengaluru,Female,20,Desktop,Referral,B_Variant,0,2049,5,17.11,4.6,3.4,0,Credit Card,1
ORD00332,CUST03305,Bengaluru,Male,54,Desktop,Google Ads,B_Variant,0,4594,4,10.22,5.4,4.5,1,Credit Card,0
ORD00333,CUST03171,Bengaluru,Female,34,Mobile,Organic,B_Variant,0,4816,7,8.74,4.5,4.9,1,UPI,0
ORD00334,CUST01683,Chennai,Female,55,Mobile,Email,A_Control,0,3539,1,14.04,4.4,3.0,1,UPI,0
ORD00335,CUST02864,Delhi,Male,18,Mobile,Google Ads,B_Variant,0,1636,1,8.56,3.4,4.3,0,UPI,0
ORD00336,CUST02256,Mumbai,Male,24,Mobile,Google Ads,A_Control,0,3396,6,7.26,3.9,4.2,0,UPI,0
ORD00337,CUST01155,Chennai,Male,43,Mobile,Email,B_Variant,0,2367,5,12.15,2.2,3.4,1,UPI,0
ORD00338,CUST00404,Bengaluru,Female,56,Mobile,Organic,B_Variant,0,4459,2,8.9,6.4,3.6,0,UPI,0
ORD00339,CUST02200,Chennai,Female,36,Mobile,Organic,A_Control,0,3361,7,8.4,4.2,3.8,1,Debit Card,0
ORD00340,CUST02102,Chennai,Female,47,Mobile,Organic,B_Variant,0,3553,5,4.4,6.8,4.0,1,Debit Card,0
ORD00341,CUST03192,Chennai,Male,31,Desktop,Email,A_Control,0,3174,1,18.37,4.1,3.5,1,UPI,0
ORD00342,CUST01697,Bengaluru,Male,30,Tablet,Organic,A_Control,0,3488,5,6.52,1.4,3.7,1,UPI,0
ORD00343,CUST00628,Delhi,Male,37,Mobile,Email,A_Control,1,3179,4,6.66,3.6,4.3,0,UPI,0
ORD00344,CUST00587,Chennai,Male,43,Desktop,Social Media,B_Variant,0,3267,1,1.0,4.3,4.4,1,UPI,0
ORD00345,CUST01649,Delhi,Male,44,Mobile,Organic,B_Variant,0,3207,4,9.32,4.4,4.4,0,UPI,0
ORD00346,CUST01444,Mumbai,Female,42,Tablet,Organic,A_Control,0,3287,7,3.39,5.3,5.0,0,UPI,1
ORD00347,CUST01446,Hyderabad,Female,26,Mobile,Google Ads,A_Control,0,3171,4,7.37,4.6,3.5,0,Credit Card,0
ORD00348,CUST00104,Hyderabad,Male,58,Desktop,Social Media,A_Control,0,2723,5,12.34,3.8,3.1,1,Net Banking,0
ORD00349,CUST00254,Delhi,Female,29,Desktop,Organic,B_Variant,0,3126,1,12.29,2.9,4.0,0,Credit Card,0
ORD00350,CUST03299,Mumbai,Female,27,Mobile,Referral,B_Variant,0,2498,4,8.52,3.7,3.9,1,UPI,0
ORD00351,CUST03184,Delhi,Male,23,Mobile,Organic,B_Variant,0,2392,1,6.11,5.2,4.4,1,Credit Card,0
ORD00352,CUST02558,Chennai,Male,51,Tablet,Organic,B_Variant,0,2717,1,6.79,5.6,3.1,1,Credit Card,0
ORD00353,CUST01497,Hyderabad,Male,58,Mobile,Organic,B_Variant,0,2809,3,12.97,3.3,3.3,1,COD,0
ORD00354,CUST00099,Mumbai,Male,36,Desktop,Email,A_Control,0,3910,4,11.55,5.8,4.1,1,UPI,0
ORD00355,CUST02201,Mumbai,Female,23,Tablet,Organic,A_Control,0,3836,3,10.3,5.2,4.2,0,Debit Card,0
ORD00356,CUST01885,Hyderabad,Female,19,Mobile,Google Ads,B_Variant,0,3513,6,6.57,3.0,4.3,0,UPI,0
ORD00357,CUST02962,Delhi,Male,32,Desktop,Email,B_Variant,0,2837,4,4.54,4.7,3.7,1,Debit Card,0
ORD00358,CUST01920,Bengaluru,Male,34,Tablet,Social Media,B_Variant,1,3240,1,4.67,4.9,3.1,0,UPI,0
ORD00359,CUST00878,Hyderabad,Female,33,Desktop,Social Media,A_Control,0,3557,6,10.17,2.7,5.0,1,UPI,0
ORD00360,CUST00338,Mumbai,Female,45,Mobile,Social Media,A_Control,0,3852,1,7.43,2.3,4.1,1,COD,0
ORD00361,CUST02870,Bengaluru,Female,38,Mobile,Social Media,A_Control,0,3974,4,7.05,5.0,5.0,0,Debit Card,0
ORD00362,CUST03235,Mumbai,Female,25,Mobile,Organic,B_Variant,0,1749,1,8.33,3.6,4.0,1,COD,0
ORD00363,CUST00957,Delhi,Male,27,Desktop,Google Ads,B_Variant,0,3279,8,9.49,6.6,3.2,0,Credit Card,1
ORD00364,CUST01705,Chennai,Female,27,Desktop,Email,A_Control,0,3099,2,11.47,6.9,3.5,1,Debit Card,0
ORD00365,CUST00161,Delhi,Female,27,Desktop,Google Ads,B_Variant,0,3122,3,12.12,5.0,4.5,0,Credit Card,0
ORD00366,CUST01604,Hyderabad,Male,26,Mobile,Social Media,A_Control,0,3090,2,10.69,5.7,4.3,1,Credit Card,0
ORD00367,CUST02849,Bengaluru,Female,45,Mobile,Google Ads,A_Control,0,4436,1,3.48,2.8,4.5,1,Credit Card,0
ORD00368,CUST00398,Delhi,Male,41,Desktop,Organic,A_Control,0,2757,3,14.48,2.3,3.8,0,UPI,0
ORD00369,CUST01301,Mumbai,Male,36,Desktop,Google Ads,B_Variant,0,3118,1,17.8,4.1,4.2,0,UPI,0
ORD00370,CUST00816,Delhi,Male,50,Tablet,Organic,B_Variant,0,2795,5,5.82,2.4,3.7,0,UPI,0
ORD00371,CUST01528,Delhi,Male,21,Desktop,Social Media,B_Variant,0,3552,7,13.2,4.8,4.5,1,Credit Card,1
ORD00372,CUST01920,Mumbai,Male,20,Desktop,Google Ads,B_Variant,0,3436,5,10.79,3.1,4.6,1,Credit Card,0
ORD00373,CUST01416,Delhi,Male,59,Desktop,Organic,A_Control,0,3137,2,6.84,4.6,3.2,0,Debit Card,0
ORD00374,CUST01159,Delhi,Male,29,Desktop,Referral,A_Control,0,3246,1,16.82,4.0,2.9,1,UPI,1
ORD00375,CUST01219,Chennai,Male,35,Mobile,Organic,B_Variant,0,2792,1,9.95,5.3,3.0,0,Credit Card,0
ORD00376,CUST00401,Bengaluru,Male,40,Tablet,Email,B_Variant,0,3238,3,11.73,4.8,4.1,1,UPI,0
ORD00377,CUST00640,Chennai,Male,37,Desktop,Referral,A_Control,0,2750,4,11.99,3.7,3.8,0,Credit Card,0
ORD00378,CUST03105,Mumbai,Female,23,Mobile,Referral,A_Control,0,3740,5,13.66,2.2,4.1,1,Debit Card,0
ORD00379,CUST02736,Mumbai,Male,51,Mobile,Email,A_Control,0,4189,3,7.45,4.5,4.5,1,Credit Card,0
ORD00380,CUST00460,Bengaluru,Male,59,Mobile,Organic,A_Control,0,5524,7,10.49,1.7,4.3,1,UPI,1
ORD00381,CUST00955,Bengaluru,Female,19,Mobile,Referral,A_Control,0,3482,3,13.79,6.2,5.0,0,Debit Card,0
ORD00382,CUST00470,Mumbai,Female,47,Mobile,Email,A_Control,0,3682,3,8.42,5.1,4.4,1,Debit Card,0
ORD00383,CUST03447,Chennai,Female,26,Mobile,Email,B_Variant,0,3037,1,3.88,5.6,3.7,1,COD,0
ORD00384,CUST01046,Chennai,Male,44,Mobile,Google Ads,A_Control,0,2740,2,8.27,2.8,2.8,0,Debit Card,1
ORD00385,CUST02798,Bengaluru,Male,59,Mobile,Referral,B_Variant,0,3774,4,6.17,4.8,4.5,1,Debit Card,0
ORD00386,CUST01694,Mumbai,Female,51,Desktop,Email,B_Variant,1,3370,3,5.55,3.3,4.4,1,Net Banking,0
ORD00387,CUST02086,Chennai,Male,57,Mobile,Email,A_Control,0,1118,2,13.95,4.5,3.3,1,UPI,0
ORD00388,CUST02278,Bengaluru,Male,41,Mobile,Google Ads,B_Variant,0,4116,1,4.33,2.8,3.6,0,Debit Card,0
ORD00389,CUST03437,Chennai,Male,34,Mobile,Google Ads,A_Control,0,1617,2,8.9,4.2,4.4,0,UPI,0
ORD00390,CUST00563,Chennai,Female,46,Mobile,Referral,B_Variant,0,2672,1,5.37,2.2,3.1,0,Net Banking,0
ORD00391,CUST02486,Chennai,Male,53,Mobile,Organic,A_Control,0,3250,3,7.08,4.1,3.8,0,Credit Card,0
ORD00392,CUST01800,Bengaluru,Female,29,Desktop,Organic,A_Control,0,3482,2,8.04,1.8,4.3,1,Credit Card,0
ORD00393,CUST03355,Mumbai,Female,48,Desktop,Email,B_Variant,0,5140,2,17.69,6.9,4.4,0,UPI,0
ORD00394,CUST02075,Chennai,Male,26,Mobile,Google Ads,A_Control,0,1494,3,7.32,4.5,3.1,0,Debit Card,0
ORD00395,CUST00226,Bengaluru,Female,36,Mobile,Organic,A_Control,0,5193,3,6.05,4.3,4.2,0,UPI,0
ORD00396,CUST03349,Chennai,Female,34,Mobile,Organic,A_Control,0,3728,3,8.95,5.3,3.1,0,Debit Card,0
ORD00397,CUST00798,Mumbai,Female,19,Tablet,Organic,A_Control,0,3670,3,13.12,2.4,4.1,0,UPI,0
ORD00398,CUST02332,Mumbai,Male,57,Tablet,Organic,B_Variant,0,4639,3,5.3,3.1,4.4,0,UPI,1
ORD00399,CUST02927,Hyderabad,Female,22,Mobile,Google Ads,A_Control,0,3043,5,13.73,5.1,4.4,0,UPI,0
ORD00400,CUST00960,Chennai,Male,56,Desktop,Google Ads,A_Control,0,2128,2,11.05,4.5,4.6,1,UPI,0
ORD00401,CUST01505,Hyderabad,Female,33,Desktop,Social Media,A_Control,0,3384,3,14.39,3.2,3.7,0,Credit Card,0
ORD00402,CUST00453,Chennai,Male,34,Desktop,Referral,A_Control,1,1712,8,17.84,5.3,3.5,0,UPI,0
ORD00403,CUST03068,Bengaluru,Male,44,Desktop,Organic,B_Variant,0,3433,1,7.68,4.8,5.0,0,UPI,1
ORD00404,CUST00816,Bengaluru,Female,24,Tablet,Google Ads,A_Control,0,3503,4,4.97,5.1,4.6,0,Net Banking,0
ORD00405,CUST00659,Hyderabad,Female,25,Mobile,Google Ads,B_Variant,0,2328,3,6.0,4.9,4.6,0,UPI,1
ORD00406,CUST00547,Bengaluru,Female,25,Desktop,Email,B_Variant,0,4143,5,13.85,3.3,5.0,1,Debit Card,0
ORD00407,CUST01216,Bengaluru,Male,40,Desktop,Referral,A_Control,0,3522,2,14.68,4.2,3.8,0,UPI,0
ORD00408,CUST03121,Mumbai,Male,49,Desktop,Organic,B_Variant,0,3821,2,7.8,1.5,4.6,1,Net Banking,0
ORD00409,CUST00017,Bengaluru,Female,35,Desktop,Google Ads,B_Variant,0,3819,1,10.48,3.5,3.9,0,Debit Card,0
ORD00410,CUST03244,Chennai,Female,55,Mobile,Social Media,A_Control,0,3501,5,6.69,3.9,4.6,0,Debit Card,0
ORD00411,CUST01244,Delhi,Female,29,Mobile,Email,A_Control,1,2643,4,4.48,5.2,3.1,0,Credit Card,0
ORD00412,CUST02206,Mumbai,Male,32,Mobile,Organic,A_Control,0,2446,1,9.48,5.1,4.7,0,Net Banking,0
ORD00413,CUST02525,Delhi,Male,45,Mobile,Social Media,A_Control,0,3183,4,7.43,3.2,3.5,0,UPI,0
ORD00414,CUST01070,Mumbai,Female,55,Mobile,Social Media,A_Control,0,3445,1,6.12,3.1,4.4,0,Debit Card,0
ORD00415,CUST03445,Mumbai,Female,48,Tablet,Referral,B_Variant,0,4686,1,15.93,6.3,4.9,0,Debit Card,0
ORD00416,CUST02566,Delhi,Male,26,Mobile,Google Ads,B_Variant,0,1974,3,11.11,3.9,3.4,1,COD,0
ORD00417,CUST02147,Hyderabad,Female,25,Desktop,Referral,B_Variant,0,4277,2,12.72,4.5,3.0,0,UPI,0
ORD00418,CUST01769,Bengaluru,Female,36,Mobile,Organic,B_Variant,0,4031,5,14.61,5.5,4.1,1,UPI,1
ORD00419,CUST01061,Mumbai,Male,25,Desktop,Social Media,B_Variant,1,3017,3,17.11,4.2,3.9,1,Credit Card,0
ORD00420,CUST02328,Mumbai,Male,51,Mobile,Social Media,B_Variant,1,3301,7,5.69,4.1,3.3,0,COD,1
